96/273;Vladimir V. Podolskii;HSE University;ru;https://www.hse.ru/en/org/persons/134220270;56S9XEsAAAAJ
195/6073;Denis Derkach;HSE University;ru;https://www.hse.ru/en/org/persons/148813333;hMpa32gAAAAJ
51/2300;Sergei O. Kuznetsov;HSE University;ru;https://www.hse.ru/staff/skuznetsov;PK5Qz0cAAAAJ
208/8499;Ramon Antonio Rodriges Zalipynis;HSE University;ru;https://www.hse.ru/en/staff/rodriges;OcK7fUUAAAAJ
77/4248;Maxim A. Babenko;HSE University;ru;https://www.hse.ru/org/persons/7103512;mUrnIsUAAAAJ
146/2885;Quentin Paris;HSE University;ru;https://www.qparis-math.com;J1BwqGcAAAAJ
196/2848;Alexey Naumov;HSE University;ru;https://www.hse.ru/staff/anaumov;5723KoYAAAAJ
99/1109-1;Ming Wen 0001;HUST;cn;https://justinwm.github.io;ht2MknAAAAAJ
59/1028-1;Kun He 0001;HUST;cn;http://faculty.hust.edu.cn/hekun/en/index.htm;YTQnGJsAAAAJ
74/3859-1;Hong Huang 0001;HUST;cn;http://faculty.hust.edu.cn/honghuang/en/index.htm;-3d0B50AAAAJ
z/DeqingZou;Deqing Zou;HUST;cn;http://faculty.hust.edu.cn/zoudeqing/en/index.htm;NOSCHOLARPAGE
43/849;Haikun Liu;HUST;cn;http://faculty.hust.edu.cn/liuhaikun/en/index.htm;Ve_J0VMAAAAJ
152/4895;Bolong Zheng;HUST;cn;http://faculty.hust.edu.cn/BOLONGZHENG/en/index.htm;kp0baVYAAAAJ
68/6274-3;Long Zheng 0003;HUST;cn;http://faculty.hust.edu.cn/ZhengLong/en/index.htm;NOSCHOLARPAGE
63/3599;Tao Guan;HUST;cn;http://faculty.hust.edu.cn/guantao1/en/index.htm;gVNLbIQAAAAJ
31/6019;Fangming Liu;HUST;cn;http://faculty.hust.edu.cn/liufangming/en/index.htm;MfjcVE4AAAAJ
75/6466;Zhipeng Lü;HUST;cn;http://faculty.hust.edu.cn/lzp/en/index.htm;NOSCHOLARPAGE
62/6816;Yuchong Hu;HUST;cn;http://yuchonghu.com;JeYz1SUAAAAJ
52/3115-1;Yu Hua 0001;HUST;cn;https://csyhua.github.io;jjvTZT8AAAAJ
45/7549;Xiaojing Ma 0002;HUST;cn;http://faculty.hust.edu.cn/maxiaojing/en/index.htm;Fn4BOjUAAAAJ
70/3413-2;Lin Gu 0002;HUST;cn;http://faculty.hust.edu.cn/gulin/en/index.htm;VJIV0AQAAAAJ
78/2949-1;Ke Zhou 0001;HUST;cn;http://faculty.hust.edu.cn/zhouke2/en/index.htm;Vg1nFsgAAAAJ
60/4429;Ruixuan Li;HUST;cn;http://faculty.hust.edu.cn/rxli/en/index.htm;scAIu2MAAAAJ
56/4402;Xiaofei Liao;HUST;cn;http://faculty.hust.edu.cn/xfliao/en/index.htm;Y7raoWUAAAAJ
85/5317;Xuanhua Shi;HUST;cn;http://faculty.hust.edu.cn/shixuanhua/en/index.htm;B5dWy88AAAAJ
y/LaurenceTianruoYang;Laurence T. Yang;HUST;cn;http://faculty.hust.edu.cn/yangtianruo/en/index.htm;a39Yz5cAAAAJ
93/5633-2;Dezhong Yao 0002;HUST;cn;http://faculty.hust.edu.cn/dezhong/en/index.htm;SFBHGr0AAAAJ
54/2930;Hanhua Chen;HUST;cn;http://faculty.hust.edu.cn/chen/en/index.htm;NO SCHOLAR PAGE
54/2020;Changsheng Xie;HUST;cn;http://faculty.hust.edu.cn/xiezhangsheng/en/index.htm;NOSCHOLARPAGE
98/4156;Hai Jin 0001;HUST;cn;http://faculty.hust.edu.cn/jinhai/en/index.htm;o02W0aEAAAAJ
50/671-39;Yu Zhang 0039;HUST;cn;http://faculty.hust.edu.cn/zhangyu1234/en/more/2359266/jsjjgd/index.htm;NOSCHOLARPAGE
50/671-27;Yu Zhang 0027;HUST;cn;http://faculty.hust.edu.cn/ZhangYu/zh_CN/index.htm;NOSCHOLARPAGE
24/4105-2;Wei Wei 0002;HUST;cn;http://faculty.hust.edu.cn/weiw/en/index.htm;NOSCHOLARPAGE
84/3254-5;Fei Wu 0005;HUST;cn;http://faculty.hust.edu.cn/wufei1/en/index.htm;W85qaNMAAAAJ
48/5939-1;Dan Feng 0001;HUST;cn;http://faculty.hust.edu.cn/dfeng/en/index.htm;g57OG4QAAAAJ
145/5160;Ali Seydi Keçeli;Hacettepe University;tr;https://sites.google.com/view/aliseydikeceli;1RYMZ5YAAAAJ
29/4213;Suleyman Tosun;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~stosun;IiZP05YAAAAJ
59/8725;Burkay Genç;Hacettepe University;tr;http://burkay.tk;w-pGWs4AAAAJ
37/3493;Ayça Kolukisa Tarhan;Hacettepe University;tr;https://sites.google.com/view/aycatarhan;nxtKV6YAAAAJ
151/2526;Ebru Gökalp;Hacettepe University;tr;http://web.cs.hacettepe.edu.tr/~ebrugokalp;iDmoPK8AAAAJ
46/2115;Adnan Ozsoy;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~aozsoy;Ic73aUUAAAAJ
169/3315;Tunca Dogan;Hacettepe University;tr;http://yunus.hacettepe.edu.tr/~tuncadogan;tHnMNPEAAAAJ
55/8615;Ahmet Burak Can;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~abc;SbRj1qwAAAAJ
03/2668;Murat Aydos;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~maydos;pzer348AAAAJ
08/5579;Fuat Akal;Hacettepe University;tr;http://yunus.hacettepe.edu.tr/~akal;rnq1_mIAAAAJ
27/1002;Engin Demir;Hacettepe University;tr;http://www.engindemir.com.tr;ZXdtEZ4AAAAJ
168/8547;Cemil Zalluhoglu;Hacettepe University;tr;http://web.cs.hacettepe.edu.tr/~cemil;av0SkNAAAAAJ
70/6467;Suat Ozdemir;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~ozdemir;2x5qoTkAAAAJ
70/7625;Lale Özkahya;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~ozkahya;1GKiDzwAAAAJ
16/4903;Pinar Duygulu;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~pinar;1KEMrHkAAAAJ
15/442;Hacer Yalim Keles;Hacettepe University;tr;http://web.cs.hacettepe.edu.tr/~hacerkeles;noo7zCUAAAAJ
12/7657;Harun Artuner;Hacettepe University;tr;http://yunus.hacettepe.edu.tr/~artuner;ImqfMJcAAAAJ
06/8611;Nazli Ikizler-Cinbis;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~nazli;gwLessAAAAAJ
80/8613-1;Aydin Kaya 0001;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~aydinkaya;4xURlrgAAAAJ
80/2051;Ufuk Celikcan;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~celikcan;CH-5yWQAAAAJ
17/6325;Ilyas Cicekli;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~ilyas;Q1tqCDQAAAAJ
149/3152;Burak Kurkcu;Hacettepe University;tr;http://web.cs.hacettepe.edu.tr/~bkurkcu;IRcDIOwAAAAJ
84/6540;Sevil Sen;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~ssen;Wqy6xC8AAAAJ
41/4103;Mehmet Önder Efe;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~onderefe;OityWEAAAAAJ
77/8471;Ebru Akcapinar Sezer;Hacettepe University;tr;http://yunus.hacettepe.edu.tr/~ebru;0xMgS9AAAAAJ
79/6569;Erkut Erdem;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~erkut;eALwl74AAAAJ
83/3473;Özgür Erkent;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~ozgurerkent;5QMAbisAAAAJ
49/10023;Kayhan M. Imre;Hacettepe University;tr;https://web.cs.hacettepe.edu.tr/~kimre;1d2qMREAAAAJ
76/4648-1;Tobias Knopp;Hamburg University of Technology;de;https://www.tuhh.de/ibi/people/tobias-knopp-head-of-institute.html;5gpkOBAAAAAJ
35/6328;Rolf-Rainer Grigat;Hamburg University of Technology;de;https://www.tuhh.de/bvs/institut/home.html;NOSCHOLARPAGE
05/5338;Karl-Heinz Zimmermann;Hamburg University of Technology;de;https://www.tuhh.de/es/aeg/people/khzimmermann.html;NOSCHOLARPAGE
r/SiegfriedMRump;Siegfried M. Rump;Hamburg University of Technology;de;http://www.ti3.tu-harburg.de/rump;NOSCHOLARPAGE
26/5038;Sibylle Schupp;Hamburg University of Technology;de;https://www.tuhh.de/sts/institute/prof-dr-sibylle-schupp.html;NOSCHOLARPAGE
08/5407;Alexander Schlaefer;Hamburg University of Technology;de;https://mtec.et8.tuhh.de/staff/alexander-schlaefer.html;NOSCHOLARPAGE
39/5760;Dieter Gollmann;Hamburg University of Technology;de;https://www.tu-harburg.de/sva/staff/prof-dr-dieter-gollmann.html;NOSCHOLARPAGE
67/9143;Bernd-Christian Renner;Hamburg University of Technology;de;https://www.tuhh.de/smartport/team/christian-renner.html;ONg4SKoAAAAJ
19/2794;Gerhard A. Bauch;Hamburg University of Technology;de;https://www.tuhh.de/nt/personen/professoren/gerhard-bauch/biographie.html;NOSCHOLARPAGE
10/2223;Matthias Mnich;Hamburg University of Technology;de;https://www.tuhh.de/algo/homepage.html;5LvVxNYAAAAJ
65/6364;Heiko Falk;Hamburg University of Technology;de;https://www.tuhh.de/es/embedded-systems-design/people/heiko-falk.html;T9vm2jEAAAAJ
51/1769;Andreas Timm-Giel;Hamburg University of Technology;de;https://www.tuhh.de/et6/homepage.html;nR635b_VvW4C
20/4776;Görschwin Fey;Hamburg University of Technology;de;https://www.tuhh.de/es/ce/people/gfey.html;NOSCHOLARPAGE
79/156;Volker Turau;Hamburg University of Technology;de;https://www.ti5.tuhh.de/staff/turau;YuVtpLsAAAAJ
79/4147;Herbert Werner;Hamburg University of Technology;de;https://www.tuhh.de/ics/welcome.html;orTfGNMAAAAJ
92/5974;Jinseek Choi;Hanyang University;kr;http://mir.hanyang.ac.kr/professor.html;PTsbMiAAAAAJ
37/5867;Jong-Il Park;Hanyang University;kr;https://mr.hanyang.ac.kr/?page_id=96;NOSCHOLARPAGE
193/0382;Youngmoon Lee;Hanyang University;kr;https://sites.google.com/umich.edu/youngmoonlee/home;Dvc4avsAAAAJ
43/11343-6;Tae Hyun Kim 0006;Hanyang University;kr;https://sites.google.com/site/lliger9/home;NOSCHOLARPAGE
23/7453-1;Yongjun Park 0001;Hanyang University;kr;https://sites.google.com/site/hyucasslab/home/professor;5aYuqTkAAAAJ
63/8470;Yong Suk Choi;Hanyang University;kr;http://ai.hanyang.ac.kr/member;NOSCHOLARPAGE
58/4172;Inwhee Joe;Hanyang University;kr;http://wm.hanyang.ac.kr/xe/professor;NOSCHOLARPAGE
75/7558;Mina Rho;Hanyang University;kr;http://dna.hanyang.ac.kr/index.php?hCode=members_03_04;NOSCHOLARPAGE
66/265;Taesoo Kwon;Hanyang University;kr;http://calab.hanyang.ac.kr/cgi-bin/home.cgi?node=Taesoo;rHOTTI0AAAAJ
27/229;Ji Won Seo;Hanyang University;kr;http://bdsl.hanyang.ac.kr/members/jiwonseo;O1WC6TAAAAAJ
91/6932;Jaehyuk Cha;Hanyang University;kr;http://db.hanyang.ac.kr/doku.php?id=%EC%B0%A8%EC%9E%AC%ED%98%81_%EA%B5%90%EC%88%98%EB%8B%98;wvjewAQAAAAJ
39/14;Eul Gyu Im;Hanyang University;kr;http://usecurity.hanyang.ac.kr/people/professor;DTq34zQAAAAJ
19/6501;Sooyong Kang;Hanyang University;kr;http://dcslab.hanyang.ac.kr/?q=node/2;GzTGTyUAAAAJ
15/6144;Inhwan Lee;Hanyang University;kr;http://csl.hanyang.ac.kr;NOSCHOLARPAGE
97/1907;Minsoo Ryu;Hanyang University;kr;http://rtcc.hanyang.ac.kr/rtccw/?page_id=27;NOSCHOLARPAGE
22/4883;Heejin Park;Hanyang University;kr;http://isa.hanyang.ac.kr/index.php/members;JNBeyNcAAAAJ
22/932;Yongsu Park;Hanyang University;kr;http://securitylab.hanyang.ac.kr/wiki/index.php/PROFESSOR;NOSCHOLARPAGE
06/8294-1;Yoonsang Lee 0001;Hanyang University;kr;https://sites.google.com/view/cgrlab/people;s_lHZHsAAAAJ
36/11181;Kwanguk Kim;Hanyang University;kr;http://hci.dothome.co.kr/xe/Professor;NOSCHOLARPAGE
65/3688;Eunok Paek;Hanyang University;kr;http://bislab.hanyang.ac.kr/index.php?mid=Professor;NlXEWLQAAAAJ
54/594;Jongwoo Lim;Hanyang University;kr;http://cvlab.hanyang.ac.kr/~jwlim;5_uwsGAAAAAJ
64/5810;Sang-Wook Kim;Hanyang University;kr;http://www.agape.hanyang.ac.kr/members/prof;ed2vz_oAAAAJ
88/1145;Choonhwa Lee;Hanyang University;kr;http://dcc.hanyang.ac.kr/members.htm;NOSCHOLARPAGE
51/1940;Taejoon Park;Hanyang University;kr;http://cai.hanyang.ac.kr/sub2_1.php;ijf6dGMAAAAJ
20/462;Euee S. Jang;Hanyang University;kr;http://dmlab.hanyang.ac.kr/professor;nBemrMgAAAAJ
76/1458;Xiaopeng Fan;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/xiaopengfan;4LsZhDgAAAAJ
29/4520;Jihong Yan;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/yanjihong;NOSCHOLARPAGE
92/8277;Liqiang Nie;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/nieliqiang;yywVMhUAAAAJ
92/5589;Chengjie Sun;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/sunchengjie;NOSCHOLARPAGE
94/936;Hongzhi Zhang;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zhanghz;NOSCHOLARPAGE
35/1787;Tie-Jun Zhao;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zhaotiejun;NOSCHOLARPAGE
121/9066;Dongwei Ren;Harbin Institute of Technology;cn;https://csdwren.github.io;pKmdGZgAAAAJ
73/6461;GuoJun Liu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/guojun;5MaClO8AAAAJ
59/962;Shaohui Liu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/liushaohui;mpwos7UAAAAJ
86/4967;Zhiming Xu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/xuzhiming;CN-BV75DV7J
86/5934;Bing Qin 0001;Harbin Institute of Technology;cn;http://ir.hit.edu.cn/~qinb;LKnCub0AAAAJ
127/0273;Meishan Zhang;Harbin Institute of Technology;cn;https://zhangmeishan.github.io;k-chMpIAAAAJ
00/7437;Buzhou Tang;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/tangbuzhou;5oGXsxUAAAAJ
23/3168-3;Jie Zhao 0003;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zhaojie;NOSCHOLARPAGE
23/3418;Zhenzhou Ji;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/jizhenzhou;NOSCHOLARPAGE
23/3439-3;Sheng Li 0003;Harbin Institute of Technology;cn;http://ir.hit.edu.cn/~ls;NOSCHOLARPAGE
46/10222;Cuiyun Gao;Harbin Institute of Technology;cn;https://cuiyungao.github.io;9I2hTmQAAAAJ
153/7840;Jiaole Wang;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/jlwang;utAk8ZMAAAAJ
05/886;Peng Zou;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/zoupeng1;NOSCHOLARPAGE
02/718;Pengbo Bo;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/bopengbo;1rfwxSUAAAAJ
26/5787;Xiaoshuai Sun;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/xssun;KPMK3B4AAAAJ
152/6215;Cen Chen;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/macchan;NOSCHOLARPAGE
152/8201;Xiucheng Li;Harbin Institute of Technology;cn;https://xiucheng.org/contact.html;NOSCHOLARPAGE
68/1538;Zenglin Xu;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/xuzenglin;gF0H9nEAAAAJ
63/7235;Chun-yu Wang;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/chunyu;1BBVb2wAAAAJ
156/4943;Chonglin Gu;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/guchonglin;U-IvTQYAAAAJ
82/8615;Jingyong Su;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/sujingyong;T8YbHBwAAAAJ
21/103;Xianglong Tang;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/tangxianglong;NOSCHOLARPAGE
21/4057;Wenfu Xu;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/xuwenfu;NOSCHOLARPAGE
21/1302;Z. G. Zhang 0001;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/zgzhang;DAtNH6EAAAAJ
75/1693-1;Feng Jiang 0001;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/jiangfeng;NOSCHOLARPAGE
75/6588-2;Haitao Yu 0002;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/yukings;topCoXMAAAAJ
120/9007;Lili Shan;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/shanlili;8NObiJAAAAAJ
08/9704;Wenjie Pei;Harbin Institute of Technology;cn;https://wenjiepei.github.io;wX3avNkAAAAJ
157/3003;Ximing Fu;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/fuximing;NOSCHOLARPAGE
52/5150-1;Ting Liu 0001;Harbin Institute of Technology;cn;http://ir.hit.edu.cn/~tliu;zyMJ1V0AAAAJ
89/6527-2;Zhijun Li 0002;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/lizhijun;HN8UiaUAAAAJ
89/5820;Xianming Liu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/xmliu;697UEEIAAAAJ
33/4882;Bingquan Liu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/liubingquan;NOSCHOLARPAGE
155/4920;Zhongyun Hua;Harbin Institute of Technology;cn;http://www.huazhongyun.cn;Sl0BI_IAAAAJ
155/1902;Baotian Hu;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/hubaotian;5NiJ1VoAAAAJ
91/952-1;Xiaolong Wang 0001;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/wangxiaolong;NOSCHOLARPAGE
70/2140-2;Haijun Zhang 0002;Harbin Institute of Technology;cn;https://www.dl2link.com;XEiWEDAAAAAJ
70/705;Yunming Ye;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/yeyunming;NOSCHOLARPAGE
57/6240-1;Zhenyu He 0001;Harbin Institute of Technology;cn;http://www.hezhenyu.cn;cv8_7usAAAAJ
87/254;Bingxing Fang;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/fangbinxing;NOSCHOLARPAGE
95/5329;Yongbing Zhang;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/zhangyongbing;0KlvTEYAAAAJ
95/4488;Hongpeng Wang;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/wanghongpeng;NOSCHOLARPAGE
16/3958;Debin Zhao;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zhaodebin;QXyj0hkAAAAJ
15/1052;Qingcai Chen;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/chenqingcai1;7aR5D4sAAAAJ
69/5722;Yi Guan;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/guanyi;eApBCQYAAAAJ
18/6870-1;Jian-Zhong Li 0001;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/jianzhongli;RLFOrxsAAAAJ
18/4018;Chuanyi Liu;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/liuchuanyi;Aec7FSQAAAAJ
78/4785;Guangming Lu;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/luguangming;fhwB7UwAAAAJ
78/9623;Kehai Chen;Harbin Institute of Technology;cn;https://chenkehai.github.io;_M4Am0AAAAAJ
60/3312;Yifeng Zheng;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/zhengyifeng;QtAO6K0AAAAJ
60/1866;Shengping Zhang;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zhangshengping;hMNsT8sAAAAJ
60/7270;Daojing He;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/hedaojing;Ps1Zbd4AAAAJ
81/940;Hongzhi Wang 0001;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/wang;qZedaiAAAAAJ
22/2312;Muyun Yang;Harbin Institute of Technology;cn;http://mitlab.hit.edu.cn/2018/0608/c9183a210161/page.htm;-eepG9kAAAAJ
22/5523-11;Bin Chen 0011;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/BinChen;Yl0wv7AAAAAJ
06/592;Xiaopeng Hong;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/hongxiaopeng;x3X-qysAAAAJ
56/4291-2;Xiangqian Wu 0002;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/wuxiangqian;NOSCHOLARPAGE
38/10422;Shuhan Qi;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/qishuhan;NOSCHOLARPAGE
38/336-1;Mao-Zu Guo 0001;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/guomaozu;NOSCHOLARPAGE
38/4524;Yanyan Zhao;Harbin Institute of Technology;cn;http://ir.hit.edu.cn/~yanyan;mEdfAYoAAAAJ
38/9099;Dansong Cheng;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/chengdansong;NOSCHOLARPAGE
34/4799-2;Xuan Wang 0002;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/wangxuan;NOSCHOLARPAGE
y/HongxunYao;Hongxun Yao;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/yaohongxun;aOMFNFsAAAAJ
07/4630-1;Yong Xu 0001;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/xuyong;zOVgYQYAAAAJ
11/556;Yanhe Zhu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zhuyanhe;mfH80WAAAAAJ
80/8719;Haoyao Chen;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/chenhaoyao;NOSCHOLARPAGE
93/4821;Weigang Zhang;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zhangweigang;4bm5wYUAAAAJ
93/2671;Wangmeng Zuo;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/wangmengzuo;rUOpCEYAAAAJ
93/5407;Ruifeng Xu;Harbin Institute of Technology;cn;http://www.hitsz.edu.cn/teacher/view/id-492.html;mObXnNIAAAAJ
166/0029-2;Xuebo Liu 0002;Harbin Institute of Technology;cn;https://sunbowliu.github.io;XkDl9aoAAAAJ
42/4142-1;Xin Jiang 0001;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/jiangxin;kyaQS58AAAAJ
28/2613;Conghui Zhu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/conghui;NOSCHOLARPAGE
28/10261-3;Wei-Nan Zhang 0003;Harbin Institute of Technology;cn;http://ir.hit.edu.cn/~wnzhang;DBLdEf4AAAAJ
98/4640;Wanxiang Che;Harbin Institute of Technology;cn;http://ir.hit.edu.cn/~car/english.htm;SVlQ6IEAAAAJ
64/998;Yuanchao Liu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/ycliu;NOSCHOLARPAGE
64/3148;Haibo Gao;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/gaohaibo;NOSCHOLARPAGE
64/1774;Xutao Li;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/lixutao;hPm6fo8AAAAJ
64/5630-22;Qiang Wang 0022;Harbin Institute of Technology;cn;https://blackjack2015.github.io;6YzjcNgAAAAJ
50/671-36;Yu Zhang 0036;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zhangyu145;HmQlB2UAAAAJ
50/6683;Zhaonian Zou;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/zou;KMYONIEAAAAJ
50/671-30;Yu Zhang 0030;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/yzhang;yyG8xWcAAAAJ
177/7000;Weihong Ren;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/renweihong;yu56w28AAAAJ
149/1281;Shanshan Feng;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/fengshanshan;yX-lswoAAAAJ
44/10861;Xiao Ding;Harbin Institute of Technology;cn;http://ir.hit.edu.cn/~xding;Mi9XXuAAAAAJ
206/9989;Jianghong Ma;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/majianghong;9ZQQqasAAAAJ
84/660;Daming Shi 0001;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/shidaming;8nZ0ukUAAAAJ
51/5344;Yunjiang Lou;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/louyunjiang;8Ulrn3cAAAAJ
51/3710-39;Yang Liu 0039;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/liuyang;j1bxjYgAAAAJ
30/2639;Lanshun Nie;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/lanshun;NOSCHOLARPAGE
173/5091;Xiao-Cheng Feng;Harbin Institute of Technology;cn;http://ir.hit.edu.cn/~xcfeng;Xu8NbhYAAAAJ
32/6613;Kuanquan Wang;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/wangkuanquan;FMb0GfYAAAAJ
32/1438-1;Hong Gao 0001;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/gaohong;NOSCHOLARPAGE
119/2655;Wen Xia;Harbin Institute of Technology;cn;https://cswxia.github.io;TRmOudAAAAAJ
119/6283;Sendong Zhao;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/stanzhao;ZtIhRvwAAAAJ
119/0230;Junjun Jiang;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/jiangjunjun;WNH2_rgAAAAJ
181/2621-6;Zheng Zhang 0006;Harbin Institute of Technology;cn;https://cszhengzhang.github.io;tpVOb2EAAAAJ
144/3323;Shengxin Liu;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/sxliu;NOSCHOLARPAGE
20/3535-3;Xin Sun 0003;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/SunXIn;NOSCHOLARPAGE
20/2039-4;Ming Liu 0004;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/liuming1981;VJtmTREAAAAJ
20/3663;Xiaohe Wu;Harbin Institute of Technology;cn;http://homepage.hit.edu.cn/wuxiaohe;SluULSIAAAAJ
196/7154;Yongyong Chen;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/chenyongyong;ny2mn-cAAAAJ
83/6353-19;Peng Li 0019;Harbin Institute of Technology;cn;http://faculty.hitsz.edu.cn/lipeng;NOSCHOLARPAGE
83/5342-5;Min Zhang 0005;Harbin Institute of Technology;cn;https://zhangminsuda.github.io/Pesonel-Information;CncXH-YAAAAJ
09/8600-1;Qing Liao 0001;Harbin Institute of Technology;cn;http://liaoqing.me;umEIUwwAAAAJ
w/MathiasWeske;Mathias Weske;Hasso Plattner Institute;de;https://hpi.de/en/the-hpi/people/professors/prof-dr-mathias-weske.html;Qc4JtWcAAAAJ
d/ChristianDoerr;Christian Doerr;Hasso Plattner Institute;de;https://hpi.de/forschung/fachgebiete/cybersecurity-enterprise-security.html;NOSCHOLARPAGE
86/1747;Gerard de Melo;Hasso Plattner Institute;de;http://gerard.demelo.org;WCQXaGkAAAAJ
m/CMeinel;Christoph Meinel;Hasso Plattner Institute;de;https://hpi.de/en/meinel/chair.html;9WN2Ho0AAAAJ
